movieId,title,genres,poster
3680,"Decline of Western Civilization Part II: The Metal Years, The (1988)",Documentary,https://storage.googleapis.com/movielens-posters/MLP-20M/3680.jpg
3681,For a Few Dollars More (Per qualche dollaro in più) (1965),Action|Drama|Thriller|Western,https://storage.googleapis.com/movielens-posters/MLP-20M/3681.jpg
3682,Magnum Force (1973),Action|Crime|Drama|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/3682.jpg
3683,Blood Simple (1984),Crime|Drama|Film-Noir,https://storage.googleapis.com/movielens-posters/MLP-20M/3683.jpg
3684,"Fabulous Baker Boys, The (1989)",Drama|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/3684.jpg
3685,Prizzi's Honor (1985),Comedy|Drama|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/3685.jpg
3686,Flatliners (1990),Horror|Sci-Fi|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/3686.jpg
3687,Light Years (Gandahar) (1988),Adventure|Animation|Fantasy|Sci-Fi,https://storage.googleapis.com/movielens-posters/MLP-20M/3687.jpg
3688,Porky's (1982),Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/3688.jpg
3689,Porky's II: The Next Day (1983),Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/3689.jpg
3690,Porky's Revenge (1985),Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/3690.jpg
3691,Private School (1983),Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/3691.jpg
3692,Class of Nuke 'Em High (1986),Comedy|Horror,https://storage.googleapis.com/movielens-posters/MLP-20M/3692.jpg
3693,"Toxic Avenger, The (1985)",Comedy|Horror,https://storage.googleapis.com/movielens-posters/MLP-20M/3693.jpg
3694,"Toxic Avenger, Part II, The (1989)",Comedy|Horror,https://storage.googleapis.com/movielens-posters/MLP-20M/3694.jpg
3695,"Toxic Avenger Part III: The Last Temptation of Toxie, The (1989)",Comedy|Horror,https://storage.googleapis.com/movielens-posters/MLP-20M/3695.jpg
3696,Night of the Creeps (1986),Comedy|Horror|Sci-Fi|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/3696.jpg
3697,Predator 2 (1990),Action|Sci-Fi|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/3697.jpg
3698,"Running Man, The (1987)",Action|Sci-Fi,https://storage.googleapis.com/movielens-posters/MLP-20M/3698.jpg
3699,Starman (1984),Adventure|Drama|Romance|Sci-Fi,https://storage.googleapis.com/movielens-posters/MLP-20M/3699.jpg
3700,"Brother from Another Planet, The (1984)",Drama|Sci-Fi,https://storage.googleapis.com/movielens-posters/MLP-20M/3700.jpg
3701,Alien Nation (1988),Crime|Drama|Sci-Fi|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/3701.jpg
3702,Mad Max (1979),Action|Adventure|Sci-Fi,https://storage.googleapis.com/movielens-posters/MLP-20M/3702.jpg
3703,"Road Warrior, The (Mad Max 2) (1981)",Action|Adventure|Sci-Fi|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/3703.jpg
3704,Mad Max Beyond Thunderdome (1985),Action|Adventure|Sci-Fi,https://storage.googleapis.com/movielens-posters/MLP-20M/3704.jpg
3705,Bird on a Wire (1990),Action|Comedy|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/3705.jpg
3706,Angel Heart (1987),Film-Noir|Horror|Mystery|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/3706.jpg
3707,9 1/2 Weeks (Nine 1/2 Weeks) (1986),Drama|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/3707.jpg
3708,Firestarter (1984),Horror|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/3708.jpg
3709,Sleepwalkers (1992),Horror,https://storage.googleapis.com/movielens-posters/MLP-20M/3709.jpg
3710,Action Jackson (1988),Action|Comedy|Crime|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/3710.jpg
3711,Sarafina! (1992),Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/3711.jpg
3712,Soapdish (1991),Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/3712.jpg
3713,"Long Walk Home, The (1990)",Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/3713.jpg
3714,Clara's Heart (1988),Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/3714.jpg
3715,Burglar (1987),Comedy|Crime,https://storage.googleapis.com/movielens-posters/MLP-20M/3715.jpg
3716,Fatal Beauty (1987),Action|Comedy|Crime|Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/3716.jpg
3717,Gone in 60 Seconds (2000),Action|Crime,https://storage.googleapis.com/movielens-posters/MLP-20M/3717.jpg
3719,Love's Labour's Lost (2000),Comedy|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/3719.jpg
3720,Sunshine (1999),Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/3720.jpg
3723,Hamlet (1990),Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/3723.jpg
3724,Coming Home (1978),Drama|War,https://storage.googleapis.com/movielens-posters/MLP-20M/3724.jpg
3725,American Pop (1981),Animation|Musical,https://storage.googleapis.com/movielens-posters/MLP-20M/3725.jpg
3726,Assault on Precinct 13 (1976),Action|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/3726.jpg
3727,Near Dark (1987),Horror|Western,https://storage.googleapis.com/movielens-posters/MLP-20M/3727.jpg
3728,One False Move (1992),Crime|Drama|Film-Noir|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/3728.jpg
3729,Shaft (1971),Action|Crime|Drama|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/3729.jpg
3730,"Conversation, The (1974)",Drama|Mystery,https://storage.googleapis.com/movielens-posters/MLP-20M/3730.jpg
3731,Cutter's Way (1981),Drama|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/3731.jpg
3732,"Fury, The (1978)",Horror,https://storage.googleapis.com/movielens-posters/MLP-20M/3732.jpg
3733,"Paper Chase, The (1973)",Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/3733.jpg
3735,Serpico (1973),Crime|Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/3735.jpg
3736,"Ace in the Hole (Big Carnival, The) (1951)",Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/3736.jpg
3737,Lonely Are the Brave (1962),Drama|Western,https://storage.googleapis.com/movielens-posters/MLP-20M/3737.jpg
3738,"Sugarland Express, The (1974)",Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/3738.jpg
3739,Trouble in Paradise (1932),Comedy|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/3739.jpg
3740,Big Trouble in Little China (1986),Action|Adventure|Comedy|Fantasy,https://storage.googleapis.com/movielens-posters/MLP-20M/3740.jpg
3741,Badlands (1973),Crime|Drama|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/3741.jpg
3742,Battleship Potemkin (1925),Drama|War,https://storage.googleapis.com/movielens-posters/MLP-20M/3742.jpg
3743,Boys and Girls (2000),Comedy|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/3743.jpg
3744,Shaft (2000),Action|Crime|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/3744.jpg
3745,Titan A.E. (2000),Action|Adventure|Animation|Children|Sci-Fi,https://storage.googleapis.com/movielens-posters/MLP-20M/3745.jpg
3746,Butterfly (La lengua de las mariposas) (1999),Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/3746.jpg
3747,Jesus' Son (1999),Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/3747.jpg
3751,Chicken Run (2000),Animation|Children|Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/3751.jpg
3752,"Me, Myself & Irene (2000)",Adventure|Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/3752.jpg
3753,"Patriot, The (2000)",Action|Drama|War,https://storage.googleapis.com/movielens-posters/MLP-20M/3753.jpg
3754,"Adventures of Rocky and Bullwinkle, The (2000)",Adventure|Animation|Children|Comedy|Fantasy,https://storage.googleapis.com/movielens-posters/MLP-20M/3754.jpg
3755,"Perfect Storm, The (2000)",Drama|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/3755.jpg
3756,"Golden Bowl, The (2000)",Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/3756.jpg
3758,Communion (1989),Drama|Sci-Fi|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/3758.jpg
3760,"Kentucky Fried Movie, The (1977)",Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/3760.jpg
3761,"Blood In, Blood Out (1993)",Action|Crime|Drama|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/3761.jpg
3763,F/X (1986),Action|Crime|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/3763.jpg
3764,F/X2 (a.k.a. F/X 2 - The Deadly Art of Illusion) (1991),Action|Crime|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/3764.jpg
3765,"Hot Spot, The (1990)",Crime|Drama|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/3765.jpg
3766,Missing in Action (1984),Action|War,https://storage.googleapis.com/movielens-posters/MLP-20M/3766.jpg
3767,Missing in Action 2: The Beginning (1985),Action|War,https://storage.googleapis.com/movielens-posters/MLP-20M/3767.jpg
3768,Braddock: Missing in Action III (1988),Action|War,https://storage.googleapis.com/movielens-posters/MLP-20M/3768.jpg
3769,Thunderbolt and Lightfoot (1974),Action,https://storage.googleapis.com/movielens-posters/MLP-20M/3769.jpg
3770,Dreamscape (1984),Horror|Sci-Fi|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/3770.jpg
3771,The Golden Voyage of Sinbad (1973),Action|Adventure|Fantasy,https://storage.googleapis.com/movielens-posters/MLP-20M/3771.jpg
3773,House Party (1990),Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/3773.jpg
3774,House Party 2 (1991),Comedy|Drama|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/3774.jpg
3783,Croupier (1998),Crime|Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/3783.jpg
3784,"Kid, The (2000)",Comedy|Fantasy,https://storage.googleapis.com/movielens-posters/MLP-20M/3784.jpg
3785,Scary Movie (2000),Comedy|Horror,https://storage.googleapis.com/movielens-posters/MLP-20M/3785.jpg
3786,But I'm a Cheerleader (1999),Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/3786.jpg
3787,Shower (Xizao) (1999),Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/3787.jpg
3788,Blow-Up (Blowup) (1966),Drama|Mystery,https://storage.googleapis.com/movielens-posters/MLP-20M/3788.jpg
3789,"Pawnbroker, The (1964)",Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/3789.jpg
3790,Groove (2000),Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/3790.jpg
3791,Footloose (1984),Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/3791.jpg
3792,Duel in the Sun (1946),Drama|Romance|Western,https://storage.googleapis.com/movielens-posters/MLP-20M/3792.jpg
3793,X-Men (2000),Action|Adventure|Sci-Fi,https://storage.googleapis.com/movielens-posters/MLP-20M/3793.jpg
3794,Chuck & Buck (2000),Comedy|Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/3794.jpg
3795,"Five Senses, The (1999)",Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/3795.jpg
3797,"In Crowd, The (2000)",Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/3797.jpg
3798,What Lies Beneath (2000),Drama|Horror|Mystery,https://storage.googleapis.com/movielens-posters/MLP-20M/3798.jpg
3799,Pokémon the Movie 2000 (2000),Animation|Children,https://storage.googleapis.com/movielens-posters/MLP-20M/3799.jpg
3801,Anatomy of a Murder (1959),Drama|Mystery,https://storage.googleapis.com/movielens-posters/MLP-20M/3801.jpg
3802,Freejack (1992),Action|Sci-Fi,https://storage.googleapis.com/movielens-posters/MLP-20M/3802.jpg
3806,Mackenna's Gold (1969),Western,https://storage.googleapis.com/movielens-posters/MLP-20M/3806.jpg
3807,Sinbad and the Eye of the Tiger (1977),Adventure|Fantasy,https://storage.googleapis.com/movielens-posters/MLP-20M/3807.jpg
3808,"Two Women (Ciociara, La) (1960)",Drama|War,https://storage.googleapis.com/movielens-posters/MLP-20M/3808.jpg
3809,What About Bob? (1991),Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/3809.jpg
3810,White Sands (1992),Drama|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/3810.jpg
3811,Breaker Morant (1980),Drama|War,https://storage.googleapis.com/movielens-posters/MLP-20M/3811.jpg
3812,Everything You Always Wanted to Know About Sex * But Were Afraid to Ask (1972),Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/3812.jpg
3813,Interiors (1978),Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/3813.jpg
3814,Love and Death (1975),Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/3814.jpg
3816,"Official Story, The (La historia oficial) (1985)",Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/3816.jpg
3819,Tampopo (1985),Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/3819.jpg
3821,Nutty Professor II: The Klumps (2000),Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/3821.jpg
3822,"Girl on the Bridge, The (Fille sur le pont, La) (1999)",Drama|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/3822.jpg
3823,Wonderland (1999),Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/3823.jpg
3824,Autumn in New York (2000),Drama|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/3824.jpg
3825,Coyote Ugly (2000),Comedy|Drama|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/3825.jpg
3826,Hollow Man (2000),Horror|Sci-Fi|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/3826.jpg
3827,Space Cowboys (2000),Action|Adventure|Comedy|Sci-Fi,https://storage.googleapis.com/movielens-posters/MLP-20M/3827.jpg
3830,Psycho Beach Party (2000),Comedy|Horror|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/3830.jpg
3831,Saving Grace (2000),Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/3831.jpg
3832,"Black Sabbath (Tre volti della paura, I) (1963)",Horror,https://storage.googleapis.com/movielens-posters/MLP-20M/3832.jpg
3833,"Brain That Wouldn't Die, The (1962)",Horror|Sci-Fi,https://storage.googleapis.com/movielens-posters/MLP-20M/3833.jpg
3834,Bronco Billy (1980),Adventure|Drama|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/3834.jpg
3835,"Crush, The (1993)",Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/3835.jpg
3836,Kelly's Heroes (1970),Action|Comedy|War,https://storage.googleapis.com/movielens-posters/MLP-20M/3836.jpg
3837,Phantasm II (1988),Action|Fantasy|Horror|Sci-Fi|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/3837.jpg
3838,Phantasm III: Lord of the Dead (1994),Horror,https://storage.googleapis.com/movielens-posters/MLP-20M/3838.jpg
3839,Phantasm IV: Oblivion (1998),Horror,https://storage.googleapis.com/movielens-posters/MLP-20M/3839.jpg
3840,Pumpkinhead (1988),Horror,https://storage.googleapis.com/movielens-posters/MLP-20M/3840.jpg
3841,Air America (1990),Action|Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/3841.jpg
3843,Sleepaway Camp (1983),Horror,https://storage.googleapis.com/movielens-posters/MLP-20M/3843.jpg
3844,Steel Magnolias (1989),Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/3844.jpg
3845,And God Created Woman (Et Dieu... créa la femme) (1956),Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/3845.jpg
3846,Easy Money (1983),Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/3846.jpg
3847,"Ilsa, She Wolf of the SS (1974)",Horror,https://storage.googleapis.com/movielens-posters/MLP-20M/3847.jpg
3849,The Spiral Staircase (1945),Horror|Mystery|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/3849.jpg
3851,I'm the One That I Want (2000),Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/3851.jpg
3852,"Tao of Steve, The (2000)",Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/3852.jpg
3855,"Affair of Love, An (Liaison pornographique, Une) (1999)",Drama|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/3855.jpg
3857,Bless the Child (2000),Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/3857.jpg
3858,Cecil B. DeMented (2000),Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/3858.jpg
3859,"Eyes of Tammy Faye, The (2000)",Documentary,https://storage.googleapis.com/movielens-posters/MLP-20M/3859.jpg
3861,"Replacements, The (2000)",Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/3861.jpg
3862,About Adam (2000),Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/3862.jpg
3863,"Cell, The (2000)",Drama|Horror|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/3863.jpg
3864,Godzilla 2000 (Gojira ni-sen mireniamu) (1999),Action|Adventure|Sci-Fi,https://storage.googleapis.com/movielens-posters/MLP-20M/3864.jpg
3865,"Original Kings of Comedy, The (2000)",Comedy|Documentary,https://storage.googleapis.com/movielens-posters/MLP-20M/3865.jpg
3868,"Naked Gun: From the Files of Police Squad!, The (1988)",Action|Comedy|Crime|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/3868.jpg
3869,"Naked Gun 2 1/2: The Smell of Fear, The (1991)",Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/3869.jpg
3870,Our Town (1940),Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/3870.jpg
3871,Shane (1953),Drama|Western,https://storage.googleapis.com/movielens-posters/MLP-20M/3871.jpg
3872,"Suddenly, Last Summer (1959)",Drama,https://storage.googleapis.com/movielens-posters/MLP-20M/3872.jpg
3873,Cat Ballou (1965),Comedy|Western,https://storage.googleapis.com/movielens-posters/MLP-20M/3873.jpg
3877,Supergirl (1984),Action|Adventure|Fantasy,https://storage.googleapis.com/movielens-posters/MLP-20M/3877.jpg
3879,"Art of War, The (2000)",Action|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/3879.jpg
3882,Bring It On (2000),Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/3882.jpg
3884,"Crew, The (2000)",Comedy,https://storage.googleapis.com/movielens-posters/MLP-20M/3884.jpg
3888,Skipped Parts (2000),Drama|Romance,https://storage.googleapis.com/movielens-posters/MLP-20M/3888.jpg
3889,Highlander: Endgame (Highlander IV) (2000),Action|Adventure|Fantasy,https://storage.googleapis.com/movielens-posters/MLP-20M/3889.jpg
3893,Nurse Betty (2000),Comedy|Crime|Drama|Romance|Thriller,https://storage.googleapis.com/movielens-posters/MLP-20M/3893.jpg
